Project,Package,Class,MethodSignature,OuterClass,AccessModifier,IsStatic,IsFinal,ATFD,CA,CAM,CBO,CBOMZ,CE,CYCLO,DAM,DIT,LCOM,LD,LOC_C,LOC_M,MFA,MOA,MRD,NOAIT_C,NOAM,NOASIT_C,NOAU,NOBU,NOC,NOCT,NODT_C,NODV_C,NOECU_C,NOEET,NOET,NOFS_C,NOIS_C,NOL_C,NOL_M,NOM,NOMM,NOMR_C,NOMR_M,NONT,NOPA,NOPT,NOPV,NORT,NPM,Nono_C,RFC,ALU,WMC,WMCNAMM,WOC
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils/memoryleaktests/pojotests,org.apache.commons.beanutils.memoryleaktests.pojotests,SomeMappedPojo,"setMappedProperty(String, String)",,public,false,false,,,,,,,2,,,,,,8,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils/memoryleaktests/pojotests,org.apache.commons.beanutils.memoryleaktests.pojotests,SomeMappedPojo,getMappedProperty(String),,public,false,false,,,,,,,2,,,,,,8,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils/memoryleaktests/pojotests,org.apache.commons.beanutils.memoryleaktests.pojotests,SomePojo,getName(),,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils/memoryleaktests/pojotests,org.apache.commons.beanutils.memoryleaktests.pojotests,SomePojo,setName(String),,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils/memoryleaktests/pojotests,org.apache.commons.beanutils.memoryleaktests.pojotests,SomePojo,,,public,false,false,,,,,,,,,,,0,12,,,,0,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,,2,1,0,,0,0,0,0,0,2,0,,false,2,0,0
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils/memoryleaktests/pojotests,org.apache.commons.beanutils.memoryleaktests.pojotests,CustomInteger,toString(),,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils/memoryleaktests/pojotests,org.apache.commons.beanutils.memoryleaktests.pojotests,CustomInteger,longValue(),,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils/memoryleaktests/pojotests,org.apache.commons.beanutils.memoryleaktests.pojotests,CustomInteger,CustomInteger(),,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils/memoryleaktests/pojotests,org.apache.commons.beanutils.memoryleaktests.pojotests,CustomInteger,,,public,false,false,,,,,,,,,,,0,37,,,,0,0,4,0,0,0,,0,0,1,0,0,0,0,0,0,,5,0,0,,0,0,0,1,0,5,0,,false,5,1,0.2
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils/memoryleaktests/pojotests,org.apache.commons.beanutils.memoryleaktests.pojotests,CustomInteger,CustomInteger(int),,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils/memoryleaktests/pojotests,org.apache.commons.beanutils.memoryleaktests.pojotests,CustomInteger,doubleValue(),,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils/memoryleaktests/pojotests,org.apache.commons.beanutils.memoryleaktests.pojotests,CustomInteger,floatValue(),,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-beanutils/src/test/java/org/apache/commons/beanutils/memoryleaktests/pojotests,org.apache.commons.beanutils.memoryleaktests.pojotests,CustomInteger,intValue(),,public,false,false,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
