Project,Package,Class,MethodSignature,OuterClass,AccessModifier,IsStatic,IsFinal,ATFD,CA,CAM,CBO,CBOMZ,CE,CYCLO,DAM,DIT,LCOM,LD,LOC_C,LOC_M,MFA,MOA,MRD,NOAIT_C,NOAM,NOASIT_C,NOAU,NOBU,NOC,NOCT,NODT_C,NODV_C,NOECU_C,NOEET,NOET,NOFS_C,NOIS_C,NOL_C,NOL_M,NOM,NOMM,NOMR_C,NOMR_M,NONT,NOPA,NOPT,NOPV,NORT,NPM,Nono_C,RFC,TFU,WMC,WMCNAMM,WOC
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testVerbosePrintNullKeyToMap2()",,public,false,false,,,,,,,1,,,,,,19,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testgetObject()",,public,false,false,,,,,,,1,,,,,,9,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testgetShortValue()",,public,false,false,,,,,,,1,,,,,,14,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,,"transform(Object)",,public,false,false,,,,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testDebugPrintNullLabel()",,public,false,false,,,,,,,1,,,,,,18,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testPopulateMultiMap()",,public,false,false,,,,,,,2,,,,,,21,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testVerbosePrintNullStream()",,public,false,false,,,,,,,2,,,,,,7,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testPredicatedMap()",,public,false,false,,,,,,,2,,,,,,10,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,MapUtilsTest,"testgetByteValue()",,public,false,false,,,,,,,1,,,,,,14,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
/home/mich/Desktop/projects/commons-collections/src/test/java/org/apache/commons/collections4,org.apache.commons.collections4,,"getContents()",,public,false,false,,,,,,,2,,,,,,13,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,
