"LD.x","LOC_C.x","MRD.x","NOAIT_C.x","NOAM.x","NOASIT_C.x","NOAU.x","NOBU.x","NOCT.x","NODT_C.x","NODV_C.x","NOECU_C.x","NOEET.x","NOET.x","NOFS_C.x","NOIS_C.x","NOL_C.x","NOM.x","NOMM.x","NOMR_C.x","NONT.x","NOPA.x","NOPT.x","NOPV.x","NORT.x","NPM.x","Nono_C.x","ALU.x","WMC.x","WMCNAMM.x","WOC.x","MAX_CYCLO.x","MIN_CYCLO.x","MEAN_CYCLO.x","LD.y","LOC_C.y","MRD.y","NOAIT_C.y","NOAM.y","NOASIT_C.y","NOAU.y","NOBU.y","NOCT.y","NODT_C.y","NODV_C.y","NOECU_C.y","NOEET.y","NOET.y","NOFS_C.y","NOIS_C.y","NOL_C.y","NOM.y","NOMM.y","NOMR_C.y","NONT.y","NOPA.y","NOPT.y","NOPV.y","NORT.y","NPM.y","Nono_C.y","ALU.y","WMC.y","WMCNAMM.y","WOC.y","MAX_CYCLO.y","MIN_CYCLO.y","MEAN_CYCLO.y","goodTest"
0,44,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,4,0,0,0,2,0,0,0,3,2,"false",9,9,1,2,1,1.66666666666667,0,178,0,6,8,0,0,0,6,0,23,0,0,0,0,1,0,33,0,0,0,0,0,8,0,6,1,"false",35,27,0.757575757575758,3,1,1.28571428571429,1
0,34,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,3,0,0,0,0,0,2,0,3,3,"false",6,6,1,3,1,1.6,0,56,0,10,0,0,0,0,4,0,6,0,0,0,0,0,0,4,0,0,0,0,0,1,0,4,5,"true",7,7,1,2,1,1.75,0
0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"false",0,0,NA,3,1,1.6,0,56,0,10,0,0,0,0,4,0,6,0,0,0,0,0,0,4,0,0,0,0,0,1,0,4,5,"true",7,7,1,2,1,1.75,0
0,48,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6,0,0,0,0,0,1,0,6,1,"false",10,10,1,3,1,1.66666666666667,0,45,0,4,1,0,0,0,4,0,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,4,"false",6,5,0.833333333333333,1,1,1,1
0,32,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,2,0,4,3,"false",5,4,0.75,2,1,1.2,0,41,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,4,0,0,0,1,0,2,0,2,4,"false",4,4,1,1,1,1,1
0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,"false",3,2,0.666666666666667,1,1,1,0,68,0,3,0,0,0,0,5,0,8,0,0,0,0,0,0,8,0,0,0,0,0,1,0,8,6,"false",8,8,1,1,1,1,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"false",1,1,1,1,1,1,0,195,0,6,1,0,0,2,20,0,9,0,0,0,0,0,0,29,0,0,0,0,0,2,0,27,10,"false",29,28,0.96551724137931,1,1,1,0
0,62,0,0,0,0,0,0,0,0,20,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,"false",12,12,1,3,1,2.6,0,123,0,11,4,0,0,0,6,0,24,0,0,0,0,0,0,19,0,0,0,4,0,0,0,17,13,"true",20,16,0.789473684210526,2,1,1.06666666666667,1
0,40,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,1,0,3,4,"true",6,5,0.833333333333333,1,1,1,0,23,0,4,0,0,0,0,3,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,"true",4,4,1,2,1,1.33333333333333,1
0,64,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,5,0,0,0,0,0,1,0,1,4,"false",7,6,0.8,2,1,1.2,0,165,0,16,0,0,0,0,15,0,17,0,0,0,0,0,0,17,0,0,0,0,0,1,0,17,6,"false",17,17,1,1,1,1,0
0,64,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,5,0,0,0,0,0,1,0,1,4,"false",7,6,0.8,2,1,1.2,0,103,0,22,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,12,24,"false",13,13,1,1,1,1,0
0,144,0,0,6,0,0,0,0,0,17,0,0,0,1,1,0,16,0,0,0,0,0,7,0,13,6,"false",24,18,0.625,3,1,1.47058823529412,0,95,0,20,0,0,1,1,8,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,8,"false",12,12,1,1,1,1,0
0,359,0,0,5,0,0,0,0,0,35,0,0,0,0,26,0,37,4,0,0,0,0,8,0,23,14,"false",80,71,0.756756756756757,8,1,2.14285714285714,0.483091787439613,207,0,2,12,0,0,0,1,0,19,0,0,0,0,1,1,30,0,0,0,5,0,2,0,17,127,"false",35,23,0.6,3,1,1.2,0
0,208,0,0,6,0,0,0,0,0,32,0,0,0,0,14,0,16,0,0,0,2,0,2,0,6,27,"false",35,29,0.625,6,1,2.11764705882353,0,59,0,14,0,0,1,1,3,0,15,0,0,0,1,0,0,5,0,0,0,1,0,0,0,5,4,"false",6,6,1,2,1,1.2,0
0,241,0,1,4,0,0,0,0,0,46,0,0,0,0,17,0,18,0,0,0,2,0,8,0,8,26,"false",38,34,0.777777777777778,6,1,2.05263157894737,0,157,0,27,0,0,1,1,6,0,34,0,0,0,0,1,0,11,0,0,0,1,0,3,0,9,11,"true",23,23,1,3,1,2.2,0
0,58,0,0,2,0,0,0,0,0,8,0,0,0,0,1,0,7,2,0,0,0,0,5,0,6,4,"false",10,6,0.428571428571429,3,1,1.375,0,12,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"false",1,1,1,1,1,1,0
0.462962962962963,216,0,0,0,0,0,0,0,0,42,0,0,0,0,30,1,9,0,0,0,0,0,0,0,1,23,"false",47,47,1,19,1,5.22222222222222,0,10,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"false",1,1,1,1,1,1,0
0,68,0,0,3,0,0,0,0,0,10,0,0,0,0,1,0,11,3,0,0,0,0,3,0,9,9,"false",12,6,0.454545454545455,7,1,1.17834394904459,0,38,0,2,0,0,0,0,1,0,10,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,11,"false",4,4,1,3,1,2,0
0,68,0,0,3,0,0,0,0,0,10,0,0,0,0,1,0,11,3,0,0,0,0,3,0,9,9,"false",12,6,0.454545454545455,7,1,1.17834394904459,1.26582278481013,79,0,3,0,0,0,0,2,0,23,0,0,0,0,4,1,3,0,0,0,0,0,0,0,3,19,"false",8,8,1,3,1,2,0
0,906,0,0,66,0,0,0,0,0,96,0,0,0,0,21,0,147,61,0,0,9,0,72,0,146,38,"false",174,34,0.136054421768707,7,1,1.17834394904459,0,38,0,2,0,0,0,0,1,0,10,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,11,"false",4,4,1,3,1,2,0
0,906,0,0,66,0,0,0,0,0,96,0,0,0,0,21,0,147,61,0,0,9,0,72,0,146,38,"false",174,34,0.136054421768707,7,1,1.17834394904459,1.26582278481013,79,0,3,0,0,0,0,2,0,23,0,0,0,0,4,1,3,0,0,0,0,0,0,0,3,19,"false",8,8,1,3,1,2,0
0,485,0,2,4,0,0,0,0,0,100,0,0,0,15,41,0,31,0,0,0,0,0,14,0,10,23,"false",108,104,0.870967741935484,14,1,3.82142857142857,0,49,0,1,0,0,0,0,2,0,15,0,0,0,1,2,0,4,0,0,0,0,0,0,0,3,8,"true",8,8,1,3,1,2,0
0.806451612903226,124,0,0,0,0,0,0,0,0,20,0,0,0,0,18,1,3,0,0,0,0,0,3,0,1,12,"false",25,25,1,20,1,8.33333333333333,0,63,0,16,0,0,1,1,2,0,15,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1,"false",6,6,1,1,1,1,0
0,208,0,0,2,0,0,0,0,0,34,0,0,0,0,16,0,13,0,0,0,2,0,2,0,7,25,"false",37,35,0.846153846153846,6,1,2.71428571428571,0,122,0,21,0,0,1,1,5,0,33,0,0,0,1,2,0,9,0,0,0,1,0,1,0,7,16,"false",13,13,1,3,1,1.44444444444444,0
0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"false",0,0,NA,1,1,1,0,30,0,4,0,0,0,0,4,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,"false",4,4,1,1,1,1,0
0,90,0,0,1,0,0,0,0,0,14,0,0,0,1,8,0,5,0,0,0,0,0,5,0,5,4,"false",15,14,0.8,9,1,2.66666666666667,0,89,0,30,0,0,1,1,3,0,6,0,0,0,0,2,0,7,0,0,0,0,0,0,0,7,4,"false",11,11,1,5,1,1.5,1
0,466,0,0,5,0,0,0,0,0,83,0,0,0,0,37,0,26,0,0,0,2,0,7,0,9,63,"false",80,75,0.807692307692308,9,1,3.16,0,265,0,55,0,0,1,1,16,0,68,0,1,0,1,3,0,22,0,0,0,1,0,2,0,20,20,"false",31,31,1,5,1,1.40909090909091,0
0.303030303030303,330,0,0,0,0,0,0,0,0,25,0,0,0,1,25,1,17,0,0,0,0,0,0,0,5,13,"false",72,72,1,29,1,5.16666666666667,0,120,0,26,0,0,0,1,6,0,18,0,0,0,0,1,0,10,0,0,0,0,0,0,0,7,3,"false",15,15,1,3,1,1.5,0
0,108,0,0,9,0,0,0,0,0,9,0,0,0,0,3,0,16,5,0,0,0,0,8,0,16,1,"false",17,3,0.125,3,1,1.16666666666667,0,88,0,21,0,0,0,0,10,0,18,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,14,"false",10,10,1,1,1,1,1
0,70,0,0,2,0,0,0,0,0,5,0,0,0,0,3,0,10,2,0,0,0,0,3,0,10,3,"false",14,10,0.6,3,1,1.36363636363636,0,107,0.934579439252336,34,0,0,0,0,4,0,20,0,0,0,0,1,0,5,0,1,0,0,0,2,0,5,18,"false",7,7,1,2,1,1.4,1
0,45,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,0,0,0,4,0,5,4,"false",9,9,1,2,1,1.8,0,60,0,8,0,0,0,0,4,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,6,"false",6,6,1,1,1,1,1
0,40,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,1,0,3,0,2,3,"false",5,1,0.2,1,1,1,0,11,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"false",1,1,1,1,1,1,1
0,57,0,0,2,0,0,0,0,0,11,0,0,0,1,3,0,4,0,0,0,1,0,8,0,3,3,"false",8,6,0.5,1,1,1,0,21,0,5,0,0,0,0,2,0,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,"false",3,3,1,2,1,1.5,1
0,379,0,0,4,0,0,0,0,0,79,0,0,0,0,30,0,20,0,0,0,3,0,8,0,7,42,"false",64,60,0.8,9,1,3.0952380952381,0,181,0,30,0,0,1,0,8,0,58,0,0,0,3,3,0,11,0,0,0,1,0,4,0,10,17,"false",20,20,1,3,1,1.81818181818182,0
0.956937799043062,209,0.956937799043062,0,4,0,0,0,0,0,16,0,0,0,0,17,2,22,1,2,0,1,0,8,0,17,9,"false",42,37,0.772727272727273,5,1,2.23076923076923,2.17391304347826,92,0,6,0,0,1,1,8,0,12,0,2,0,2,0,2,12,0,0,0,0,0,1,0,10,7,"false",15,15,1,4,1,1.25,0
0,125,0,0,4,0,0,0,0,0,7,0,0,0,0,8,0,10,0,0,0,0,0,4,0,10,5,"false",16,12,0.6,4,1,1.7,0,32,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6,6,"false",6,6,1,1,1,1,0
0,38,0,0,1,0,0,0,0,0,5,0,0,0,0,2,0,3,0,0,0,4,0,0,0,3,0,"false",5,4,0.666666666666667,3,1,1.5,0,85,0,13,0,0,0,0,10,0,25,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,18,"false",10,10,1,1,1,1,1
0,142,0,0,6,0,0,0,0,0,19,0,0,0,0,6,0,14,0,0,0,2,0,3,0,6,16,"false",22,16,0.571428571428571,6,1,1.53333333333333,0,56,0,3,0,0,0,0,2,0,11,0,0,0,0,5,0,3,0,0,0,1,0,3,0,3,7,"false",10,10,1,6,2,3.33333333333333,0
0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,"false",2,2,1,1,1,1,0,24,0,4,0,0,0,0,4,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,4,1,"false",4,4,1,1,1,1,1
0,284,0,0,10,0,0,0,0,0,36,0,0,0,0,22,0,30,0,0,0,0,0,17,0,24,21,"false",63,53,0.666666666666667,9,1,1.96428571428571,0,235,0,48,0,0,0,0,20,0,46,0,0,0,0,7,0,20,0,0,0,0,0,0,0,20,12,"false",46,46,1,4,1,2.3,0
0.531914893617021,188,2.12765957446808,0,1,0,0,0,0,0,34,0,0,0,0,15,1,10,0,4,0,0,0,3,0,9,7,"false",34,33,0.9,8,1,3.4,2.9520295202952,271,0,76,0,0,1,1,8,0,47,0,0,0,0,0,8,16,0,0,0,1,0,3,0,10,22,"false",25,25,1,6,1,1.6,0
0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"false",0,0,NA,1,1,1,0,37,0,5,0,0,0,0,5,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,"false",5,5,1,1,1,1,0
0,17,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,"false",3,3,1,3,3,3,0,53,0,4,2,0,1,1,1,0,4,0,0,0,0,0,0,5,0,0,0,1,0,2,0,3,7,"false",5,3,0.6,1,1,1,0
0,263,0,0,9,0,0,0,0,0,26,0,0,0,1,22,0,34,0,0,0,0,0,3,0,11,14,"false",64,55,0.735294117647059,9,1,1.8125,0,111,0,0,10,0,0,0,4,0,16,0,0,0,0,0,0,15,0,0,0,0,0,0,0,14,4,"false",21,11,0.333333333333333,3,2,2.5,0
0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,2,"false",3,3,1,3,1,2,0,120,0,1,0,0,1,1,1,0,16,0,0,0,0,9,0,6,0,0,0,0,0,3,0,5,4,"false",23,23,1,7,1,3.42857142857143,0
0,155,0,0,4,0,0,0,0,0,22,0,0,0,0,10,0,13,0,0,0,2,0,3,0,6,14,"false",25,21,0.692307692307692,5,1,1.85714285714286,0,51,0,1,0,0,1,1,4,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,2,"false",9,9,1,1,1,1,0
0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"false",0,0,NA,1,1,1,0,30,0,4,0,0,0,0,4,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,"false",4,4,1,1,1,1,0
0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3,1,"false",3,3,1,1,1,1,0,47,0,8,1,0,0,0,4,0,7,0,0,0,0,0,0,5,0,0,0,0,0,1,0,4,3,"false",5,4,0.8,1,1,1,1
0,300,0,0,3,0,0,0,0,0,50,0,0,0,0,25,0,21,0,0,0,2,0,5,0,8,25,"false",52,49,0.857142857142857,6,1,2.40909090909091,0,20,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,"false",5,5,1,5,5,5,0
0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,1,"false",5,4,0.75,2,1,1.16666666666667,0,80,0,7,0,0,0,0,4,0,12,0,0,0,1,0,0,8,0,0,0,0,0,2,0,6,12,"false",10,10,1,2,1,1.2,0
0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,"false",2,2,1,1,1,1,0,32,0,2,0,0,0,0,3,0,8,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,4,"false",7,7,1,3,2,2.33333333333333,1
0,40,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,4,0,0,0,1,0,2,0,4,2,"false",7,7,1,2,1,1.75,0,70,0,20,0,0,0,1,3,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,14,"false",8,8,1,1,1,1,0
0,66,0,0,0,0,0,0,0,0,12,0,0,0,2,9,0,2,0,0,0,2,0,0,0,2,0,"false",16,16,1,14,1,5.66666666666667,0,29,0,21,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,"false",1,1,1,1,1,1,1
0,30,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,4,"false",4,3,0.666666666666667,2,1,1.25,0,41,0,5,0,0,0,0,3,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,15,"false",3,3,1,1,1,1,0
0,35,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,1,0,3,0,2,3,"false",4,1,0.25,1,1,1,0,11,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"false",1,1,1,1,1,1,1
0,55,0,0,1,0,0,0,0,0,8,0,0,0,1,6,0,4,0,0,0,0,0,1,0,4,2,"false",11,10,0.75,5,1,2.4,0,184,0,28,0,0,0,0,7,0,31,0,0,0,1,0,0,16,0,0,0,0,0,7,0,16,16,"false",17,17,1,2,1,1.14285714285714,1
0,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"false",1,0,0,1,1,1,0,9,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"false",1,1,1,1,1,1,1
0,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"false",1,0,0,1,1,1,0,9,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"false",1,1,1,1,1,1,1
0,62,0,0,0,0,0,0,0,0,6,0,0,0,3,10,0,4,0,0,0,0,0,1,0,4,0,"false",17,17,1,6,1,3.6,0,81,0,16,0,0,0,0,4,0,17,0,0,0,2,0,0,7,0,0,0,0,0,0,0,7,15,"false",9,9,1,2,1,1.5,1
0,51,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,1,0,7,2,"false",7,7,1,2,1,1.23076923076923,0,136,0,8,0,0,0,0,13,0,29,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,13,"false",13,13,1,1,1,1,1
0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,"false",3,3,1,1,1,1,0,10,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"false",1,1,1,1,1,1,1
0,107,0,0,3,0,0,0,0,0,7,0,0,0,0,8,0,13,1,0,0,0,0,0,0,9,2,"false",21,14,0.692307692307692,4,1,1.57142857142857,0,54,0,1,5,0,0,0,2,0,3,0,2,0,0,0,0,9,0,0,0,0,0,0,0,8,4,"false",9,4,0.444444444444444,1,1,1,0
0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,"false",2,2,1,1,1,1,0,44,0,0,4,0,0,0,2,0,1,0,2,0,0,0,0,8,0,0,0,0,0,0,0,8,1,"false",8,4,0.5,1,1,1,1
0,430,0,0,4,0,0,0,0,0,56,0,0,0,4,45,0,28,0,0,0,0,0,1,0,19,10,"false",82,78,0.857142857142857,8,1,2.43478260869565,0,731,0,89,0,0,0,0,36,0,115,0,0,0,11,4,0,61,0,0,0,0,0,1,0,60,43,"false",88,88,1,5,1,1.54054054054054,1
0,376,0,0,4,0,0,0,0,0,49,0,0,0,4,36,0,26,0,0,0,0,0,1,0,17,8,"false",69,65,0.846153846153846,8,1,2.27272727272727,0,660,0,78,0,0,0,0,32,0,100,0,0,0,8,3,0,58,0,0,0,0,0,1,0,57,37,"false",71,71,1,5,1,1.36363636363636,1
0,83,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,7,0,0,0,0,0,0,0,7,5,"false",15,15,1,1,1,1,0,153,0,14,0,0,0,0,14,0,36,0,7,0,5,0,0,14,0,0,0,0,0,0,0,14,10,"false",21,21,1,3,1,1.5,1
0,80,0,0,1,0,0,0,0,0,5,0,0,0,0,3,0,8,0,0,0,0,0,1,0,8,4,"false",11,10,0.875,1,1,1,0,77,0,19,0,0,0,0,6,0,11,0,1,0,2,0,0,6,0,0,0,0,0,0,0,6,2,"false",10,10,1,3,1,1.66666666666667,1
0,133,0,0,0,0,0,0,0,0,14,0,0,0,0,10,0,10,0,0,0,0,0,8,0,8,7,"false",22,22,1,1,1,1,0,310,0,39,0,0,0,0,16,0,39,0,1,0,3,1,0,23,0,0,0,0,0,0,0,20,16,"false",51,51,1,6,1,2.15789473684211,1
0,80,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,7,0,0,0,0,0,0,0,7,5,"false",13,13,1,1,1,1,0,147,0,14,0,0,0,0,13,0,36,0,7,0,5,0,0,13,0,0,0,0,0,0,0,13,10,"false",20,20,1,3,1,1.53846153846154,1
0,80,0,0,1,0,0,0,0,0,5,0,0,0,0,3,0,8,0,0,0,0,0,1,0,8,4,"false",11,10,0.875,1,1,1,0,75,0,19,0,0,0,0,5,0,11,0,1,0,2,0,0,6,0,0,0,0,0,0,0,5,2,"false",10,10,1,3,1,1.66666666666667,1
0,131,0,0,0,0,0,0,0,0,14,0,0,0,0,9,0,10,0,0,0,0,0,8,0,8,7,"false",21,21,1,1,1,1,0,308,0,39,0,0,0,0,15,0,39,0,1,0,3,1,0,23,0,0,0,0,0,0,0,19,16,"false",51,51,1,6,1,2.15789473684211,1
0,28,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,1,0,2,0,"false",5,4,0.5,4,1,2,0,69,0,8,0,0,0,0,3,0,12,0,0,0,1,0,0,7,0,0,0,0,0,0,0,7,11,"false",8,8,1,2,1,1.33333333333333,1
0,68,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,7,0,0,0,0,0,1,0,6,1,"false",8,8,1,1,1,1,0,63,0,22,0,0,0,0,5,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,2,"false",5,5,1,1,1,1,1
0,80,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,8,1,0,0,0,0,1,0,7,2,"false",10,8,0.875,1,1,1,0,40,0,10,0,0,0,0,3,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1,"false",4,4,1,1,1,1,1
0,213,0,0,0,0,0,0,0,0,23,0,0,0,1,18,0,14,1,0,0,0,0,2,0,10,6,"false",35,28,0.928571428571429,1,1,1,0,231,0,14,0,0,0,0,15,0,30,0,0,0,5,1,0,28,0,0,0,0,0,0,0,26,21,"false",37,37,1,4,1,1.53333333333333,1
0,89,0,0,0,0,0,0,0,0,13,0,0,0,0,2,0,7,1,0,0,0,0,1,0,6,1,"false",10,8,0.857142857142857,1,1,1,0,66,0,9,0,0,0,0,7,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,9,"false",9,9,1,1,1,1,1
0,64,0,0,1,0,0,0,0,0,5,0,0,0,0,3,0,6,1,0,0,0,0,0,0,5,1,"false",9,6,0.666666666666667,1,1,1,0,87,0,8,0,0,0,0,7,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8,10,"false",11,11,1,1,1,1,1
0,74,0,0,1,0,0,0,0,0,6,0,0,0,0,3,0,7,1,0,0,0,0,0,0,6,1,"false",10,7,0.714285714285714,1,1,1,0,73,0,9,0,0,0,0,6,0,13,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,10,"false",8,8,1,1,1,1,1
0,74,0,0,1,0,0,0,0,0,6,0,0,0,0,2,0,7,1,0,0,0,0,1,0,5,1,"false",10,7,0.714285714285714,1,1,1,0,59,0,7,0,0,0,0,6,0,2,0,1,0,0,0,0,9,0,0,0,0,0,0,0,9,4,"false",9,9,1,1,1,1,1
0,26,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"false",4,4,1,4,1,2.5,0,89,0,14,0,0,0,0,7,0,7,0,1,0,0,0,0,13,0,0,0,0,0,0,0,13,13,"false",13,13,1,1,1,1,1
0,41,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,"false",5,5,1,1,1,1,0,22,0,3,0,0,0,0,4,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,4,1,"false",4,4,1,1,1,1,1
0,58,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,7,1,0,0,0,0,0,0,6,1,"false",8,6,0.857142857142857,1,1,1,0,38,0,3,0,0,0,0,6,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,7,2,"false",7,7,1,1,1,1,1
0,26,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"false",4,4,1,4,1,2.5,0,89,0,14,0,0,0,0,7,0,7,0,1,0,0,0,0,13,0,0,0,0,0,0,0,13,13,"false",13,13,1,1,1,1,1
0,37,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,"false",4,4,1,1,1,1,0,17,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,1,"false",3,3,1,1,1,1,1
0,53,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,6,1,0,0,0,0,0,0,5,1,"false",7,4,0.666666666666667,1,1,1,0,50,0,5,0,0,0,0,7,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,3,"false",9,9,1,1,1,1,1
0,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"false",3,3,1,3,1,2,0,19,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,"false",2,2,1,1,1,1,0
0,185,0,0,1,0,0,0,0,0,15,0,0,0,0,18,0,14,1,0,0,0,0,2,0,12,4,"false",32,28,0.857142857142857,1,1,1,0,432,0,54,1,0,0,0,25,0,65,0,0,0,3,3,0,48,0,0,0,0,0,0,0,42,43,"false",55,54,0.979166666666667,4,1,1.28,1
0,71,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,7,1,0,0,0,0,1,0,6,1,"false",9,8,0.857142857142857,1,1,1,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,"false",3,3,1,1,1,1,1
0,72,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,6,0,0,0,0,0,1,0,5,2,"false",8,8,1,1,1,1,0,34,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,"false",6,6,1,1,1,1,1
0,115,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,8,0,0,0,0,0,4,0,8,6,"false",12,12,1,1,1,1,0,98,0,11,0,0,0,0,8,0,18,0,0,0,1,1,0,11,0,0,0,0,0,0,0,11,13,"false",13,13,1,3,1,1.25,1
